x,y,headinng,sonar_ang,read,expected
25.0,100.0,0.0,-16.0,92.0,100.0
25.0,100.0,0.0,-17.0,92.0,100.0
25.0,100.0,0.0,-18.0,92.0,100.0
25.0,100.0,0.0,-19.0,92.0,100.0
25.0,100.0,0.0,-20.0,92.0,100.0
25.0,100.0,0.0,-21.0,92.0,100.0
25.0,100.0,0.0,-22.0,92.0,100.0
25.0,100.0,0.0,-23.0,92.0,100.0
25.0,100.0,0.0,-24.0,92.0,100.0
25.0,100.0,0.0,-25.0,92.0,100.0152359008789
25.0,100.0,0.0,-26.0,93.0,100.06095123291016
25.0,100.0,0.0,-27.0,93.0,100.13723754882812
25.0,100.0,0.0,-28.0,93.0,100.24418640136719
25.0,100.0,0.0,-29.0,93.0,100.38198852539062
25.0,100.0,0.0,-30.0,93.0,100.55082702636719
25.0,100.0,0.0,-31.0,93.0,100.75098419189453
25.0,100.0,0.0,-32.0,93.0,100.98275756835938
25.0,100.0,0.0,-33.0,93.0,101.24651336669922
25.0,100.0,0.0,-34.0,94.0,101.54266357421875
25.0,100.0,0.0,-35.0,93.0,101.87166595458984
25.0,100.0,0.0,-36.0,255.0,102.23406219482422
25.0,100.0,0.0,-37.0,94.0,102.63040924072266
25.0,100.0,0.0,-38.0,94.0,103.06136322021484
25.0,100.0,0.0,-39.0,95.0,103.52761840820312
25.0,100.0,0.0,-40.0,97.0,104.02994537353516
25.0,100.0,0.0,-41.0,255.0,104.56917572021484
25.0,100.0,0.0,-42.0,255.0,105.1462173461914
25.0,100.0,0.0,-43.0,255.0,105.76206970214844
25.0,100.0,0.0,-44.0,255.0,106.41777801513672
25.0,100.0,0.0,-45.0,255.0,107.11449432373047
25.0,100.0,0.0,-46.0,255.0,107.85346984863281
25.0,100.0,0.0,-47.0,255.0,108.63603210449219
25.0,100.0,0.0,-48.0,255.0,109.463623046875
25.0,100.0,0.0,-49.0,255.0,110.3377914428711
25.0,100.0,0.0,-50.0,255.0,111.19001770019531
25.0,100.0,0.0,-51.0,255.0,109.89183807373047
25.0,100.0,0.0,-52.0,255.0,108.65634155273438
25.0,100.0,0.0,-53.0,255.0,107.4806900024414
25.0,100.0,0.0,-54.0,255.0,106.36225128173828
25.0,100.0,0.0,-55.0,255.0,105.29859161376953
25.0,100.0,0.0,-56.0,255.0,104.28746795654297
25.0,100.0,0.0,-57.0,255.0,103.32674407958984
25.0,100.0,0.0,-58.0,255.0,102.41446685791016
25.0,100.0,0.0,-59.0,255.0,101.54882049560547
25.0,100.0,0.0,-60.0,255.0,100.72811889648438
25.0,100.0,0.0,-61.0,255.0,99.95076751708984
25.0,100.0,0.0,-62.0,255.0,99.21531677246094
25.0,100.0,0.0,-63.0,255.0,98.52040100097656
25.0,100.0,0.0,-64.0,255.0,97.86476135253906
25.0,100.0,0.0,-65.0,255.0,97.2472152709961
25.0,100.0,0.0,-66.0,255.0,96.66666412353516
25.0,100.0,0.0,-67.0,255.0,96.12211608886719
25.0,100.0,0.0,-68.0,255.0,95.61264038085938
25.0,100.0,0.0,-69.0,255.0,95.13734436035156
25.0,100.0,0.0,-70.0,255.0,94.69546508789062
25.0,100.0,0.0,-71.0,255.0,94.2862548828125
25.0,100.0,0.0,-72.0,255.0,93.90904998779297
25.0,100.0,0.0,-73.0,255.0,93.563232421875
25.0,100.0,0.0,-74.0,255.0,93.24827575683594
25.0,100.0,0.0,-75.0,255.0,92.96363067626953
25.0,100.0,0.0,-76.0,255.0,92.7088851928711
25.0,100.0,0.0,-77.0,255.0,92.4836196899414
25.0,100.0,0.0,-78.0,255.0,92.28749084472656
25.0,100.0,0.0,-79.0,255.0,92.12019348144531
25.0,100.0,0.0,-80.0,255.0,91.9814682006836
25.0,100.0,0.0,-81.0,255.0,91.87110137939453
25.0,100.0,0.0,-82.0,255.0,91.78892517089844
25.0,100.0,0.0,-83.0,100.0,91.73481750488281
25.0,100.0,0.0,-84.0,99.0,91.70869445800781
25.0,100.0,0.0,-85.0,99.0,91.70869445800781
25.0,100.0,0.0,-86.0,99.0,91.70869445800781
25.0,100.0,0.0,-87.0,98.0,91.70869445800781
25.0,100.0,0.0,-88.0,98.0,91.70869445800781
25.0,100.0,0.0,-89.0,98.0,89.38554382324219
25.0,100.0,0.0,-90.0,98.0,85.59436798095703
